rank,feature_location
219,33_SomatomotorDorsal
222,216_VentralAttention
223,257_VentralAttention
223,38_SomatomotorDorsal
225,14_SomatomotorDorsal
226,39_SomatomotorDorsal
226,77_Auditory
230,111_DefaultMode
230,112_DefaultMode
230,162_Visual
230,168_Visual
230,182_FrontoParietal
233,206_Salience
233,54_CinguloOpercular
235,20_SomatomotorDorsal
236,126_DefaultMode
236,150_Visual
238,101_DefaultMode
238,252_SomatomotorDorsal
240,166_Visual
241,175_FrontoParietal
242,213_VentralAttention
243,66_CinguloOpercular
244,68_CinguloOpercular
245,250_FrontoParietal
246,138_ParietoMedial
246,92_DefaultMode
248,145_Visual
248,17_SomatomotorDorsal
251,125_DefaultMode
251,178_FrontoParietal
251,49_SomatomotorLateral
253,99_DefaultMode
254,174_Visual
254,81_DefaultMode
256,105_DefaultMode
256,117_DefaultMode
259,11_unassigned
259,276_DorsalAttention
259,87_DefaultMode
261,254_SomatomotorLateral
262,2_unassigned
262,42_SomatomotorDorsal
264,124_DefaultMode
265,16_SomatomotorDorsal
267,134_DefaultMode
267,262_DefaultMode
267,287_FrontoParietal
269,273_SomatomotorDorsal
270,251_FrontoParietal
271,197_FrontoParietal
272,170_Visual
272,179_FrontoParietal
274,44_SomatomotorDorsal
276,130_DefaultMode
276,209_Salience
276,218_VentralAttention
278,50_CinguloOpercular
279,142_Visual
280,136_ParietoMedial
280,167_Visual
282,189_FrontoParietal
283,229_DorsalAttention
285,123_DefaultMode
285,129_DefaultMode
285,132_DefaultMode
287,8_unassigned
288,245_Reward
289,163_Visual
289,59_CinguloOpercular
291,102_DefaultMode
292,259_CinguloOpercular
292,94_DefaultMode
294,173_Visual
294,221_DorsalAttention
296,210_Salience
297,114_DefaultMode
298,45_SomatomotorLateral
299,196_FrontoParietal
300,23_SomatomotorDorsal
301,256_VentralAttention
