rank,feature_location
86,254_SomatomotorLateral
86,255_SomatomotorLateral
86,259_CinguloOpercular
86,270_SomatomotorLateral
86,281_DefaultMode
86,284_FrontoParietal
86,287_FrontoParietal
86,28_SomatomotorDorsal
86,295_SomatomotorDorsal
86,299_SomatomotorDorsal
86,32_SomatomotorDorsal
86,38_SomatomotorDorsal
86,3_unassigned
86,43_SomatomotorDorsal
86,48_SomatomotorLateral
86,50_CinguloOpercular
86,61_CinguloOpercular
86,63_CinguloOpercular
86,67_CinguloOpercular
86,81_DefaultMode
86,87_DefaultMode
86,89_DefaultMode
86,96_DefaultMode
86,9_unassigned
116,109_DefaultMode
116,121_DefaultMode
151,101_DefaultMode
151,104_DefaultMode
151,107_DefaultMode
151,10_unassigned
151,113_DefaultMode
151,114_DefaultMode
151,117_DefaultMode
151,124_DefaultMode
151,131_DefaultMode
151,138_ParietoMedial
151,148_Visual
151,149_Visual
151,151_Visual
151,153_Visual
151,160_Visual
151,167_Visual
151,168_Visual
151,169_Visual
151,171_Visual
151,186_FrontoParietal
151,189_FrontoParietal
151,19_SomatomotorDorsal
151,1_unassigned
151,200_FrontoParietal
151,201_FrontoParietal
151,203_Salience
151,206_Salience
151,209_Salience
151,213_VentralAttention
151,214_VentralAttention
151,216_VentralAttention
151,223_DorsalAttention
151,229_DorsalAttention
151,232_DorsalAttention
151,236_MedialTemporalLobe
151,238_DefaultMode
151,242_Reward
151,245_Reward
151,24_SomatomotorDorsal
151,251_FrontoParietal
151,253_SomatomotorDorsal
151,25_SomatomotorDorsal
151,268_CinguloOpercular
151,273_SomatomotorDorsal
151,27_SomatomotorDorsal
151,282_DefaultMode
151,285_FrontoParietal
151,286_FrontoParietal
151,291_Salience
151,292_Salience
151,300_SomatomotorDorsal
151,33_SomatomotorDorsal
151,35_SomatomotorDorsal
151,39_SomatomotorDorsal
151,42_SomatomotorDorsal
151,44_SomatomotorDorsal
151,47_SomatomotorLateral
151,52_CinguloOpercular
151,53_CinguloOpercular
151,58_CinguloOpercular
151,72_Auditory
151,75_Auditory
151,80_Auditory
151,82_DefaultMode
151,86_DefaultMode
151,93_DefaultMode
151,97_DefaultMode
151,99_DefaultMode
242,100_DefaultMode
242,108_DefaultMode
242,110_DefaultMode
242,111_DefaultMode
242,115_DefaultMode
242,116_DefaultMode
242,119_DefaultMode
242,120_DefaultMode
242,122_DefaultMode
242,126_DefaultMode
242,127_DefaultMode
242,128_DefaultMode
242,129_DefaultMode
242,134_DefaultMode
242,141_Visual
242,142_Visual
242,144_Visual
242,145_Visual
242,14_SomatomotorDorsal
242,150_Visual
242,152_Visual
242,154_Visual
242,155_Visual
242,156_Visual
242,157_Visual
242,158_Visual
242,15_SomatomotorDorsal
242,161_Visual
242,163_Visual
242,166_Visual
242,16_SomatomotorDorsal
242,170_Visual
242,172_Visual
242,173_Visual
242,175_FrontoParietal
242,176_FrontoParietal
242,177_FrontoParietal
242,178_FrontoParietal
242,182_FrontoParietal
242,184_FrontoParietal
242,187_FrontoParietal
242,18_SomatomotorDorsal
242,192_FrontoParietal
242,193_FrontoParietal
242,194_FrontoParietal
242,195_FrontoParietal
242,196_FrontoParietal
242,198_FrontoParietal
242,212_VentralAttention
242,218_VentralAttention
242,219_VentralAttention
242,21_SomatomotorDorsal
242,220_DorsalAttention
242,226_DorsalAttention
242,237_MedialTemporalLobe
242,239_DefaultMode
242,23_SomatomotorDorsal
242,241_Reward
242,243_Reward
242,246_Reward
242,249_Salience
242,250_FrontoParietal
242,256_VentralAttention
242,257_VentralAttention
242,258_CinguloOpercular
242,260_CinguloOpercular
242,262_DefaultMode
242,263_DefaultMode
242,264_Visual
242,265_Visual
242,266_CinguloOpercular
242,267_CinguloOpercular
242,26_SomatomotorDorsal
242,272_SomatomotorDorsal
242,275_DorsalAttention
242,276_DorsalAttention
242,280_DefaultMode
242,283_Visual
242,293_CinguloOpercular
242,294_CinguloOpercular
242,296_SomatomotorDorsal
242,298_SomatomotorLateral
242,29_SomatomotorDorsal
242,2_unassigned
242,37_SomatomotorDorsal
242,41_SomatomotorDorsal
242,45_SomatomotorLateral
242,46_SomatomotorLateral
242,49_SomatomotorLateral
242,51_CinguloOpercular
242,57_CinguloOpercular
242,59_CinguloOpercular
242,60_CinguloOpercular
242,62_CinguloOpercular
242,64_CinguloOpercular
242,66_CinguloOpercular
242,68_CinguloOpercular
242,69_Auditory
242,70_Auditory
242,71_Auditory
242,73_Auditory
242,74_Auditory
242,76_Auditory
242,77_Auditory
242,78_Auditory
242,7_unassigned
242,83_DefaultMode
242,84_DefaultMode
242,88_DefaultMode
242,90_DefaultMode
242,91_DefaultMode
242,94_DefaultMode
242,98_DefaultMode
