rank,feature_location
254,30_SomatomotorDorsal
255,156_Visual
256,268_CinguloOpercular
256,68_CinguloOpercular
258,147_Visual
258,247_Reward
260,88_DefaultMode
261,217_VentralAttention
262,37_SomatomotorDorsal
263,210_Salience
264,287_FrontoParietal
265,23_SomatomotorDorsal
266,26_SomatomotorDorsal
267,45_SomatomotorLateral
268,12_unassigned
269,57_CinguloOpercular
270,11_unassigned
272,144_Visual
272,285_FrontoParietal
272,296_SomatomotorDorsal
274,259_CinguloOpercular
275,262_DefaultMode
276,38_SomatomotorDorsal
277,92_DefaultMode
278,137_ParietoMedial
279,192_FrontoParietal
279,289_FrontoParietal
281,204_Salience
281,213_VentralAttention
283,17_SomatomotorDorsal
283,52_CinguloOpercular
286,115_DefaultMode
286,181_FrontoParietal
286,202_Salience
288,154_Visual
288,48_SomatomotorLateral
290,102_DefaultMode
290,200_FrontoParietal
292,241_Reward
293,283_Visual
294,130_DefaultMode
295,46_SomatomotorLateral
296,197_FrontoParietal
296,281_DefaultMode
298,24_SomatomotorDorsal
299,228_DorsalAttention
300,39_SomatomotorDorsal
301,179_FrontoParietal
